DB_id,title,lastname_keyname,alternative_spelling,firstname,firstname_alternative_spelling,middle_names,primary_researcher,male_female,type_of_name,is_alternative_name_of,is_master_name,dob_is_fl,dob_is_circa,birth_year,birth_month,birth_day_of_month,born_settlement,born_county,born_country,dod_is_fl,dod_is_circa,died_year,died_month,died_day_of_month,died_settlement,died_county,died_country,associated_places,education,last_edited,notes,sources,completed
-2080968629,,Kelly,,Judy,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-09-29 00:00:00,,IFTN,0
-2080441444,,Bodkin,,Aileen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-07 00:00:00,Contributor to The Irish Monthly 1936,,0
-2079744389,,Donovan,,Katie,,,,female,,,0,0,0,1962,0,0,,Wexford,Ireland,0,0,0,0,0,,,,Hungary,tertiary,2005-06-01 00:00:00,,Field Day,0
-2079439288,,Keenan,,Celia,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2007-08-06 00:00:00,A founder member of the Irish Society for the Study of Children's Literature.,,0
-2078472991,,Mansfield,,Roberta,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-01 00:00:00,Poet,Irish Statesman,0
-2077481452,,Vigilant,,,,,,female,Pseudonymn,1161953361,0,0,0,1829,0,0,,,,0,0,0,0,0,,,,,,2006-10-27 00:00:00,,,0
-2077049459,,Bergin,,Osborn,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-14 00:00:00,,,0
-2075765140,,O'Toole,,Kate,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Connemara,,2006-04-12 00:00:00,"Actress; ""has performed in many Druid productions"".",West 47 6 (2001),0
-2075681682,,Ní Lochlainn,,Caoimhe,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-10 00:00:00,,,0
-2075230681,Mrs,Adams,,Bertha,,Jane Leith,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2008-06-30 00:00:00,,,0
-2075187246,,Ní Chéilleachair,,Nóirín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-04-26 00:00:00,,,0
-2075114646,,Ní Donnchú,,Treasa,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-11-07 00:00:00,,,0
-2074423444,,Edes,,Ella,,B.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-11 00:00:00,,,0
-2074339106,,Parkinson,,Barbara,,,,female,,0,0,0,0,1952,0,0,,Galway,Ireland,0,0,0,0,0,,,,Killybegs,,2006-02-09 00:00:00,Poet. Edited Full Moon poetry broadsheet. Had a play produced by Punchbag Theatre in Galway.,Honest Ulsterman 1996; Poetry Ireland Review 34 (1992); Cyphers 40 (1995),0
-2074287426,,Carr,,Sally,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-13 00:00:00,Poet,Honest Ulsterman 1981,0
-2073841686,,Millar,,Marsha,,,,female,,0,0,0,0,0,0,0,,Ayrshire,Scotland,0,0,0,0,0,,,,"Magee University, Derry",tertiary,2006-05-16 00:00:00,,Acorn 4 (1963),0
-2073574199,,Bryan,,Jean,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-09 00:00:00,,Listowel Writers' Week (2003),0
-2073412729,,Johnstone,,Emily,,,JM,female,Maiden,-1179698416,0,1,0,1831,5,31,Corboy,Longford,Ireland,0,0,1915,12,30,Bristol,,England,,tertiary,2005-08-19 00:00:00,Journalist,NDNB,0
-2073362147,,Herbert,,Mary,,Elizabeth,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-21 00:00:00,,,0
-2073273517,,Killough,,Ann,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2006-03-22 00:00:00,Poet. Studied for MFA in Creative Writing at Vermont.,Poetry Ireland Review 76 (2003),0
-2072356926,,Hughes Brennan,,Deirdre,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-19 00:00:00,Poet,Poetry Ireland Review 4 (1982),0
-2072314650,,Croggon,,Alison,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Australia,,2006-01-19 00:00:00,"Writes prose, poetry and for theatre.",Poetry Ireland Review 80 (2004),0
-2072163777,,Aylward,,Ashlene,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-18 00:00:00,,KR,0
-2071797831,,Boyle,,Emily,,Charlotte,JM,female,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,AC,0
-2071543959,,Thomson,,Noeleen,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,,0
-2070840048,,Murphy,,Brenda,,,,female,,0,1,0,0,1954,0,0,Belfast,,Ireland,0,0,0,0,0,,,,,secondary,2006-10-12 00:00:00,Writer,FD V,0
-2070602394,,Clamp,,Paula,,,,female,,0,0,1,0,1997,0,0,,,,0,0,0,0,0,,,,Dublin,,2007-10-22 00:00:00,Playwright,,0
-2070345137,,Suffern,,Lilian,,F.,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
-2069124557,,Cuming,,Agnes,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Dublin,,2005-08-19 00:00:00,,Irish Citizen,0
-2068854262,,Ní Chualáin,,Eileann,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-16 00:00:00,,,0
-2068348681,,Crosbie,,May,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Irish Statesman,0
-2068216248,,Keane,,Katie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-09 00:00:00,,Listowel Writers' Week (2004),0
-2067615379,,Brown,,David,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-11-07 00:00:00,,,0
-2066902002,,Ní Ghearbhuigh,,Ailbhe,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-13 00:00:00,,,0
-2066713942,,Race,,Alan,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-20 00:00:00,,,0
-2065074477,,McCormick,,Theodora,,,,female,Maiden,1915000666,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-16 00:00:00,Novelist,Brown 2,0
-2064927931,,Knott,Knott,Eleanor,Philippa Marie Elenor,Philippa Marie,,female,Published under,761362578,0,0,0,1886,0,0,,Dublin,Ireland,0,0,1975,1,4,,,,Dublin,tertiary,2007-06-28 00:00:00,"Irish scholar, Royal Irish Academy. Professor of Early Irish, TCD , One of the founders of Cumann um Litriú Shimplí. Blind in the final 20years of her life. Edited three books foe an Athar Peadar, Lughaidh Mac Con, 1914, Táin Bó Cuailgna' na Dhráma 1915, Aodh Ruadh 1929-1931.","Hermathena 1932; Ériu 1975, Beathaisnéis a Dó",1
-2064750250,,Herbert,,Máire,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-26 00:00:00,,,0
-2064031560,,Chapman,,Mary,,Francis,,female,,0,0,0,0,1838,0,0,Dublin,,,0,0,1884,0,0,Kent,,,Dublin,,2008-07-16 00:00:00,,Loeber and Loeber,0
-2063903086,,White,,Harriet,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-07 00:00:00,,AC,0
-2062058860,,Kirkland,,Richard,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-07-13 00:00:00,,,0
-2061885867,,Power,,Una,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-23 00:00:00,Children's writer,"Monica Cullinan, The Private Witness: A Selective Bibliography of Literary Writings by Irish Women 1960-1992. MA Thesis, WERRC, UCD, 1992.",0
-2061796551,,Neville,,Grace,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Cork,,2006-01-12 00:00:00,,Études Irlandaises,0
-2060183899,,Cu Uladh,,,,,,female,Pseudonymn,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,SVV,0
-2059914592,,Ó Foghludha,,Risteárd,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-07-10 00:00:00,,,0
-2059791069,,O'Reilly,,Fiona,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-19 00:00:00,,Sliabh Aughty 1997,0
-2059420945,,McCracken,,J.,,L.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-10-13 00:00:00,,,0
-2058687769,,L.G.C.,,,,,,female,Pseudonymn,-400073666,0,0,0,1875,0,0,Waterford,Waterford,Ireland,0,0,0,0,0,,,,,,2005-06-06 00:00:00,,AC,0
-2057746128,,Carmody,,Honor,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Dublin,,2006-02-07 00:00:00,"Poet, musician and teacher.",Cyphers 35 (1992),0
-2057595607,,Keating,,John,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-03-29 00:00:00,,,0
-2057076025,,King,,Jane,,,,female,Maiden,-934007788,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-02 00:00:00,writer,The Irish Novel in the Nineteenth Century: Facts and Fictions (2005),0
-2056746104,,Lanigan,,Katherine,,M.,,female,Published under,-99187568,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,,0
-2056170879,,Brady,,Hilda,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-08-17 00:00:00,,KR,0
-2055924525,,O'Sullivan,,Eoin,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-25 00:00:00,,,0
-2055045370,,McKinley,,Joey,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-04-12 00:00:00,,Womens Work anthologies,0
-2054386019,,Smith,,Joan,,Jobe,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Long Beach, California",,2006-02-07 00:00:00,Poet. Founder of literary journal Pearl.,The Shop 3 (2000),0
-2054371371,,Eilís McCarthy,,,,,,female,Pseudonym,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Cork,,2006-06-02 00:00:00,?Art critic?,Threshold 1.1 (1957),0
-2053808604,,Romano,,Susana,,,,female,,0,0,0,0,1947,0,0,Córdoba,,Argentina,0,0,0,0,0,,,,Germany,tertiary,2005-12-19 00:00:00,Poet. Essayist.  PhD in Philosophy.,,0
-2053133513,Hon.,Lawless,,Mary,,,JM,female,Published under,1567470720,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
-2052470158,,Jordan,,Mary,,V,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-06-20 00:00:00,Novelist,Brown 2,0
-2051481967,,Stack,,M.,,,JM,female,Published under,132333043,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Irish Citizen,0
-2050638713,,Plunkett Dillon,,Gerladine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,UCD,tertiary,2005-09-07 00:00:00,,Capuchin Annual 1967,0
-2050535488,,Matthews,,Carole,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-08-20 00:00:00,,,0
-2049539921,,O'Kelly,,Ann,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,UCG Women's Studies Centre,Women's Studies Review,0
-2048863521,,Kelly,,Mary,,Esa,,female,,0,0,0,0,1825,0,0,,,,0,0,0,0,0,,,,,,2007-06-24 00:00:00,,,0
-2048177292,,Frost,,Stella,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-30 00:00:00,,Irish Stateman,0
-2047915904,,Nic Fhlannchadha,,Máire,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-16 00:00:00,,,0
-2047870193,,Cashel,,Alice,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-02-26 00:00:00,Contributor to The Irish Monthly 1925,,0
-2047193866,,O'Riordan,,Michelle,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-12-08 00:00:00,"Research Fellow, Irish Institute, QUB",Irish Review 1988,0
-2046674317,,Balfe,,Kathleen,,Mary,JM,female,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,AC,0
-2046466820,,Haughton,,Miriam,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-09-26 00:00:00,,IFTN,0
-2046202928,,Bourke,,Ulick,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-11-07 00:00:00,,,0
-2046132518,,O'Reilly,,Peggy,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,,0
-2045389224,,O'Dwyer,,Riana,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-08-19 00:00:00,"Lecturer in English, UCG",UCG Women's Studies Centre Review,0
-2045033992,,O'Neill,,Mary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-09-19 00:00:00,,,0
-2043908196,,Cox,,Rosemary,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-22 00:00:00,,Dublin Review 1946,0
-2043842139,,Price,,K.,,Arnold,,female,,0,0,0,0,0,0,0,,Mayo,Ireland,0,0,0,0,0,,,,"Lyon, Dublin, England.",tertiary,2000-09-25 00:00:00,"Fiction/ short story writer and Novelist. Studied Modern Literature at the Universities of Dublin and Lyon. Teacher. First Novel ""The New Perspective"" published in 1980.","New Irish Writing, The Irish Press 4 August 1979.",0
-2043837591,,Roberts,,Gana,,,,female,,0,0,0,0,1952,0,0,Hertfordshire,,England,0,0,0,0,0,,,,Co. Wicklow. Keakil Co. Cork.,,2000-11-14 00:00:00,Short Story/ Fiction Writer.,"New Irish Writing, The Irish Press 29/09/1983.",0
-2043554609,,Ní Chéilleachair,,Nóirín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-04-26 00:00:00,,,0
-2042604456,,Salvat-Papasseit,,Joan,,,,female,,0,0,0,0,1894,0,0,,,,0,0,1924,0,0,,,,Barcelona,,2006-02-14 00:00:00,Catalan writer and editor,,0
-2042600845,,Wardle,,Linda,,J.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-16 00:00:00,,Acorn 15 (1971),0
-2042560189,,Bartlett,,Thomas,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-07-23 00:00:00,,,0
-2042223075,,Ní Chróinín,,Áine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-26 00:00:00,,,0
-2041749983,,Richardson,,Marie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-05 00:00:00,Contributor to The Irish Monthly 1931,,0
-2041119795,Mrs,Tighe,,,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-05-09 00:00:00,,Chamber's Journal 1874,0
-2040506612,,Ní Mhurchú,,Eibhlín,,,,female,,0,0,0,0,0,0,0,Corca Dhuibne,Cork,Ireland,0,0,0,0,0,,,,,,2005-11-11 00:00:00,Granddaughter of Micheál Ruiséal. Worked in Departments of Defence and Education. Lecturer in Irish at TCD.  Actress and broadcaster.,Poetry Ireland Review,0
-2040285685,,Kenny,,Angela,,,,female,,0,0,0,0,0,0,0,Bolton,Lancashire,England,0,0,0,0,0,,,,West Cork,,2006-05-04 00:00:00,Poet. Lives in West Cork.,Cork Literary Review 3 (1996),0
-2039904140,,Maitland,,Frances,,Mary,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-23 00:00:00,,NLI,0
-2039025488,,Charrier,,Gladys,,F.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-16 00:00:00,Contributor to The Irish Monthly 1919,,0
-2038364725,,Stirling,,Anne,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-09-20 00:00:00,,IFTN,0
-2038173462,,Moran,,Lynda,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-06-19 00:00:00,Poet.,"New Irish Writing, The Irish Press 31/01/1981.",0
-2037210694,,Steppe,,Lisa,,,,female,,0,0,0,0,0,0,0,,,Germany,0,0,0,0,0,,,,Ireland,,2006-03-06 00:00:00,Poet. Moved to Ireland in 1984.,Poetry Ireland Review 66 (2000); Cyphers 53 (c.2002),0
-2037034299,,,,,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-03-28 00:00:00,,,0
-2036615895,,Mahony,,Agnes,,,,female,Maiden,-882790858,0,0,0,,0,0,Dromore Castle,Kerry,Ireland,1,0,1840,0,0,,,,,,2005-06-07 00:00:00,,AC,0
-2035186801,,Salter,,Mary,,Jo,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,USA,,2005-11-21 00:00:00,Poet,Poetry Ireland Review 43.44 (1994),0
-2034937801,,Passavant,,Elise,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Sussex,,2005-10-24 00:00:00,,Poetry Ireland,0
-2034219742,untitled,Morgan,,Deirdre,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-10-09 00:00:00,Filmmaker,Irish Film Archive,0
-2034163927,,Hickey,,Patricia,,,,female,,0,0,1,0,2004,0,0,Dublin,,Ireland,0,0,0,0,0,,,,,tertiary,2007-07-13 00:00:00,Novelist,,0
-2033917172,,Uí Fhlannagáin,,Fionnuala,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-24 00:00:00,Schlolar,"Monica Cullinan, The Private Witness: A Selective Bibliography of Literary Writings by Irish Women 1960-1992. MA Thesis, WERRC, UCD, 1992.",0
-2033611066,,Taylor,,E.,,,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-08 00:00:00,,Irish Citizen,0
-2033609258,Mrs,Windsor,,,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-23 00:00:00,,Dublin Review 1857,0
-2033394987,,Newman,,Josephine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,UCD,,2006-03-27 00:00:00,Participant in UCD Women's Studies Forum,COPAC,0
-2032375953,,Crone,,Joni,,,,female,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-05-11 00:00:00,,,0
-2032287279,Mrs,Crichton,,Frances,,Elizabeth,JM,female,,0,0,0,0,1877,0,0,Belfast,,Ireland,0,0,1918,11,0,,,,"Richmond, Italy, Siwtzerland, Germany",,2005-08-08 00:00:00,,KN; Brown,0
-2031832740,,Wadely,,Maggie,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,unknown,2005-08-19 00:00:00,,KR,0
-2030572554,,Ní Ghairbheith,,Áine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-15 00:00:00,,,0
-2030089870,,Forrester,,Ellen,,,JM,female,Married,1102094037,0,1,0,1828,0,0,Clones,Monaghan,Ireland,0,0,1883,1,6,Salford,,England,Liverpool,,2005-08-08 00:00:00,Contributor to The Nation and the Dundalk Democrat.,AC,0
-2029582292,Mrs,Carrickford,,J.,,B.,,female,,0,0,1,0,1916,0,0,,,,0,0,0,0,0,,,,,,2007-10-19 00:00:00,Playwright,,0
-2029321998,,Parnell,,Katherine,,,JM,female,Married,541515300,0,0,0,1845,1,30,Glazenwood,Essex,England,0,0,1921,2,5,Littlehampton,,England,,,2005-08-08 00:00:00,,Field Day; NDNB,0
-2028986885,,Breslin,,Tess,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-02-12 00:00:00,,Dal gCais 1984,0
-2028634114,,Parkinson,,Siobhán,,,,female,,0,0,1,0,1982,0,0,,,,0,0,0,0,0,,,,Armagh; Galway,tertiary,2007-06-07 00:00:00,Editor and children's writer,,0
-2028278808,,Cawley,,Mary,,E.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-16 00:00:00,"Dept of Geography, UCG",Irish Geography 1994,0
-2027484813,,Beatty,,Bertha,,,,female,Married,0,0,0,0,1879,0,0,Listowel,Kerry,Ireland,1,0,1939,0,0,,,,Wiltshire,unknown,2007-06-27 00:00:00,,,0
-2027081320,,Ó Brolcháin,,Dónal,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-06 00:00:00,,,0
-2026674982,An tSiúr, le Muire,,Columba,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-15 00:00:00,,,0
-2026238610,,McDonagh,,Enda,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2007-01-19 00:00:00,,,0
-2025249387,,F.,,,,,,female,Pseudonymn,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-08-19 00:00:00,,Irish Citizen,0
-2024805932,,O'Connor-Eccles,,C.,,,,female,Published under,1274275798,0,0,0,1860,0,0,,,,0,0,0,0,0,,,,,,2006-06-20 00:00:00,,,0
-2024655113,,Sirou,,,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-17 00:00:00,,,0
-2024544273,,Davidson,,Madge,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-06-21 00:00:00,,Fortnight 220 (27 May 1985),0
-2024283807,,Ní Mhaoileoin,,Úna,,,,female,,,0,0,0,,0,0,,,,0,0,1994,4,25,,,Scotland,,,2005-06-01 00:00:00,,Field Day,0
-2023576606,,Hearn,,Mona,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,TCD,,2006-01-13 00:00:00,Historian,IESH,0
-2023006272,,Kenny,,Kevin,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2007-08-05 00:00:00,,,0
-2022479574,,Kelly,,Kathleen,,D. C.,,female,Published under,0,0,1,0,1954,0,0,,,,0,0,0,0,0,,,,,unknown,2007-07-22 00:00:00,Short story writer,,0
-2022467051,,Oness,,Elizabeth,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Wisconsin, USA",,2005-11-25 00:00:00,Poet,Poetry Ireland Review 59 (1998),0
-2022166018,,Fraser,,T.,,G.,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-09-11 00:00:00,,,0
-2022011312,,Keilly,Keily,Anne,,,,female,,,0,0,0,1850,0,0,,,,0,0,0,0,0,,,,USA,,2005-06-06 00:00:00,,AC,0
-2021814223,,Evans,,Sue,,,,female,Published under,0,0,1,0,1969,0,0,Liverpool,,England,0,0,0,0,0,,,,,unknown,2007-07-22 00:00:00,Poet,,0
-2020062311,,Morgan,,Catherine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,"Research Fellow, Sidney Sussex, Cambridge",Hermathena 1984,0
-2019637486,,Madden,,Mabel,,S,,female,,0,0,0,0,0,0,0,Cork,Cork,Ireland,0,0,0,0,0,,,,,,2005-06-14 00:00:00,Novelist,Brown,0
-2019032505,,Tait,,Ellen,,C.,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-09-05 00:00:00,,Irish Statesman,0
-2018577482,,Valiulis,,Maryann,,Gialanella,JM,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2005-08-19 00:00:00,,,0
-2018218447,,Ross,,Catherine,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-08-25 00:00:00,,FD V,0
-2017353788,,E. Owens Blackburne,,,,,,female,Pseudonym,2023223677,0,0,0,1845,0,0,,,,0,0,0,0,0,,,,,,2006-03-20 00:00:00,,,0
-2017335665,,Kazankis,,Judith,,,,female,,0,0,0,0,1940,0,0,,,,0,0,0,0,0,,,,,,2005-09-13 00:00:00,Poet,Honest Ulsterman 1981,0
-2017088022,,Arnold,,Annie,,,,female,,0,0,0,0,0,0,0,,,Scotland,0,0,0,0,0,,,,Falcarragh. Donegal.,tertiary,2007-06-26 00:00:00,"1978 Winner of Listowel Writers Week Short Story Competition. Qualified as a vocational teacher. Writes extensively in Irish, but also in  English. Won Oireachtas awards for short stories and a play. Has been published in Feasta and An tUltach.","New Irish Writing, The Irish Press 03/06/1978.",0
-2015661230,,Charles,,Seymour,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-11-06 00:00:00,,,0
-2015571515,,Madden,,Constance,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2005-10-14 00:00:00,,,0
-2015434978,,Buggy,,Madge,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,,Old Kilkenny Review 1974,0
-2015097881,,Dean,,Elizabeth,,,,female,,0,0,0,0,1954,0,0,,,,0,0,0,0,0,,,,Denmark.,,2000-09-25 00:00:00,Fiction/short story writer. Graduated from UCD in 1976 with a M.Phil degree in Medieval English and Folklore.,"New Irish Writing, The Irish Press, 2 February 1974. New Irish Writing, The Irish Press 19 August 1978.",0
-2014769282,,Connelly,,Alpha,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,tertiary,2006-09-11 00:00:00,,FD V,0
-2014627682,,Glass,,Brendan,,,,male,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-18 00:00:00,,Cathair na Mart 1989,0
-2012684867,,Kelly,,Mina,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-05-17 00:00:00,TCD Lecturer in French,Hermathena 1976,0
-2012589661,,Medbh,,Máighréad,,,,female,,,0,0,0,1959,0,0,Limerick,Limerick,Ireland,0,0,0,0,0,,,,,,2005-11-25 00:00:00,Poet and novelist,Field Day,0
-2012538380,,Leland,,Mary,,,,female,,0,0,0,0,1941,0,0,Cork,Cork,Ireland,0,0,0,0,0,,,,Cork,,2007-06-26 00:00:00,"Fiction/ Short Story writer. Journalist.  Worked for The Cork Examiner, as a production assistant for RTÉ and as a radio critic for The Irish Times.","Cork Review 1 (1979)    New Irish Writing, The Irish Press 17 February 1979.",0
-2011540564,,Larkin,,Mary,,Ann,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,Washington DC,,2005-11-25 00:00:00,Poet,Poetry Ireland Review 56 (1998),0
-2011497214,,Nic Gabhann,,Úna,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,,,2006-01-13 00:00:00,,,0
-2011194177,,Cahalan,,Cissy,,,,female,Published under,-1952244124,0,0,0,1876,0,0,,,,0,0,0,0,0,,,,,,2006-09-12 00:00:00,,,0
-2011087714,,Ní Dhonnchadha,,Nóirín,,,,female,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,,,"Spiddal, Co. Galway",,2006-04-24 00:00:00,,,0
